pmid,stage2,stage4
"PMID:20695457","0","0"
"PMID:20696274","0","0"
"PMID:20698265","0","0"
"PMID:20698441","0","0"
"PMID:20698741","0","0"
"PMID:20701950","0","0"
"PMID:20701972","0","0"
"PMID:20702699","0","0"
"PMID:20706012","0","0"
"PMID:20708009","0","0"
"PMID:20709361","0","0"
"PMID:20713034","0","0"
"PMID:20713350","0","0"
"PMID:20714891","0","0"
"PMID:20715866","0","0"
"PMID:20717554","0","0"
"PMID:20719397","0","0"
"PMID:20723554","0","0"
"PMID:20723962","0","0"
"PMID:20724070","0","0"
"PMID:20725917","0","0"
"PMID:20726249","0","0"
"PMID:20727601","0","0"
"PMID:20727862","0","0"
"PMID:20732339","0","0"
"PMID:20732405","0","0"
"PMID:20732407","0","0"
"PMID:20734205","0","0"
"PMID:20736058","0","0"
"PMID:20736736","0","0"
"PMID:20737269","0","0"
"PMID:20737884","0","0"
"PMID:20738246","0","0"
"PMID:20738705","0","0"
"PMID:20739462","0","0"
"PMID:20797403","0","0"
"PMID:20797757","0","0"
"PMID:20797791","0","0"
"PMID:20797929","0","0"
"PMID:20798010","0","0"
"PMID:20800265","0","0"
"PMID:20805751","0","0"
"PMID:20806455","0","0"
"PMID:20807179","0","0"
"PMID:20810166","0","0"
"PMID:20816563","0","0"
"PMID:20817257","0","0"
"PMID:20817259","0","0"
"PMID:20818522","0","0"
"PMID:20819896","0","0"
"PMID:20820928","0","0"
"PMID:20821422","0","0"
"PMID:20821446","0","0"
"PMID:20821457","0","0"
"PMID:20821463","0","0"
"PMID:20821476","0","0"
"PMID:20821477","0","0"
"PMID:20821492","0","0"
"PMID:20821503","0","0"
"PMID:20821526","0","0"
"PMID:20821527","0","0"
"PMID:20821545","0","0"
"PMID:20821571","0","0"
"PMID:20821573","0","0"
"PMID:20821574","0","0"
"PMID:20821602","0","0"
"PMID:20821603","0","0"
"PMID:20821612","0","0"
"PMID:20821617","0","0"
"PMID:20821638","0","0"
"PMID:20821666","0","0"
"PMID:20821701","0","0"
"PMID:20821709","0","0"
"PMID:20821717","0","0"
"PMID:20822678","0","0"
"PMID:20822795","0","0"
"PMID:20825991","0","0"
"PMID:20826373","0","0"
"PMID:20829149","0","0"
"PMID:20829366","0","0"
"PMID:20830902","0","0"
"PMID:20830906","0","0"
"PMID:20833329","0","0"
"PMID:20835815","0","0"
"PMID:20836506","0","0"
"PMID:20837082","0","0"
"PMID:20839456","0","0"
"PMID:20843552","0","0"
"PMID:20843636","0","0"
"PMID:20846718","0","0"
"PMID:20850518","0","0"
"PMID:20850845","0","0"
"PMID:20851445","0","0"
"PMID:20853443","0","0"
"PMID:20855240","0","0"
"PMID:20858508","0","0"
"PMID:20858523","0","0"
"PMID:20859822","0","0"
"PMID:20861558","0","0"
"PMID:20862379","0","0"
"PMID:20864192","0","0"
"PMID:20865700","0","0"
"PMID:20865786","0","0"
"PMID:20868769","0","0"
"PMID:20869754","0","0"
"PMID:20870264","0","0"
"PMID:20870272","0","0"
"PMID:20870657","0","0"
"PMID:20872633","0","0"
"PMID:20872634","0","0"
"PMID:20872646","0","0"
"PMID:20872647","0","0"
"PMID:20872675","0","0"
"PMID:20872698","0","0"
"PMID:20872819","0","0"
"PMID:20880590","0","0"
"PMID:20880698","0","0"
"PMID:20883034","0","0"
"PMID:20884401","0","0"
"PMID:20887082","0","0"
"PMID:20888617","0","0"
"PMID:20888641","0","0"
"PMID:20889207","0","0"
"PMID:20890769","0","0"
"PMID:20891019","0","0"
"PMID:20919961","0","0"
"PMID:20922755","0","0"
"PMID:20923745","0","0"
"PMID:20928915","0","0"
"PMID:20929207","0","0"
"PMID:20932229","0","0"
"PMID:20932942","0","0"
"PMID:20933065","0","0"
"PMID:20933234","0","0"
"PMID:20933253","0","0"
"PMID:20933324","0","0"
"PMID:20934204","0","0"
"PMID:20935044","0","0"
"PMID:20936514","0","0"
"PMID:20941541","0","0"
"PMID:20945241","0","0"
"PMID:20945409","0","0"
"PMID:20946616","0","0"
"PMID:20948927","0","0"
"PMID:20951481","0","0"
"PMID:20952233","0","0"
"PMID:20955576","0","0"
"PMID:20955782","0","0"
"PMID:20957345","0","0"
"PMID:20958252","0","0"
"PMID:20958257","0","0"
"PMID:20961053","0","0"
"PMID:20961628","0","0"
"PMID:20963757","0","0"
"PMID:20963760","0","0"
"PMID:20963763","0","0"
"PMID:20963851","0","0"
"PMID:20963852","0","0"
"PMID:20965246","0","0"
"PMID:20965275","0","0"
"PMID:20965277","0","0"
"PMID:20966755","0","0"
"PMID:20970077","0","0"
"PMID:20970156","0","0"
"PMID:20970168","0","0"
"PMID:20971495","0","0"
"PMID:20974704","0","0"
"PMID:20977203","0","0"
"PMID:20977246","0","0"
"PMID:20977599","0","0"
"PMID:20980066","0","0"
"PMID:21030062","0","0"
"PMID:21031178","0","0"
"PMID:21035116","0","0"
"PMID:21035200","0","0"
"PMID:21035257","0","0"
"PMID:21035564","0","0"
"PMID:21035651","0","0"
"PMID:21037543","0","0"
"PMID:21038429","0","0"
"PMID:21038437","0","0"
"PMID:21039514","0","0"
"PMID:21040983","0","0"
"PMID:21043274","0","0"
"PMID:21046090","0","0"
"PMID:21047385","0","0"
"PMID:21050888","0","0"
"PMID:21053929","0","0"
"PMID:21054169","0","0"
"PMID:21055462","0","0"
"PMID:21059752","0","0"
"PMID:21062527","0","0"
"PMID:21062687","0","0"
"PMID:21063623","0","0"
"PMID:21067826","0","0"
"PMID:21072926","0","0"
"PMID:21072998","0","0"
"PMID:21073950","0","0"
"PMID:21074820","0","0"
"PMID:21074917","0","0"
"PMID:21074918","0","0"
"PMID:21075131","0","0"
"PMID:21075132","0","0"
"PMID:21075419","0","0"
"PMID:21075568","0","0"
"PMID:21076206","0","0"
"PMID:21079915","0","0"
"PMID:21081129","0","0"
"PMID:21081300","0","0"
"PMID:21082716","0","0"
"PMID:21086553","0","0"
"PMID:21086705","0","0"
"PMID:21087115","0","0"
"PMID:21087787","0","0"
"PMID:21087794","0","0"
"PMID:21092374","0","0"
"PMID:21093390","0","0"
"PMID:21094971","0","0"
"PMID:21098722","0","0"
"PMID:21099035","0","0"
"PMID:21099061","0","0"
"PMID:21099146","0","0"
"PMID:21099269","0","0"
"PMID:21104232","0","0"
"PMID:21104239","0","0"
"PMID:21110015","0","0"
"PMID:21111493","0","0"
"PMID:21111655","0","0"
"PMID:21112146","0","0"
"PMID:21112393","0","0"
"PMID:21113201","0","0"
"PMID:21115198","0","0"
"PMID:21115274","0","0"
"PMID:21118785","0","0"
"PMID:21120754","0","0"
"PMID:21121457","0","0"
"PMID:21122836","0","0"
"PMID:21123262","0","0"
"PMID:21124063","0","0"
"PMID:21126458","0","0"
"PMID:21126749","0","0"
"PMID:21130093","0","0"
"PMID:21130487","0","0"
"PMID:21130769","0","0"
"PMID:21136531","0","0"
"PMID:21139852","0","0"
"PMID:21143743","0","0"
"PMID:21145966","0","0"
"PMID:21146287","0","0"
"PMID:21151555","0","0"
"PMID:21158436","0","0"
"PMID:21158892","0","0"
"PMID:21161085","0","0"
"PMID:21166455","0","0"
"PMID:21168524","0","0"
"PMID:21168548","0","0"
"PMID:21168887","0","0"
"PMID:21168958","0","0"
"PMID:21175082","0","0"
"PMID:21177020","0","0"
"PMID:21177289","0","0"
"PMID:21182756","0","0"
"PMID:21182865","0","0"
"PMID:21183437","0","0"
"PMID:21185059","0","0"
"PMID:21185583","0","0"
"PMID:21191660","0","0"
"PMID:21192896","0","0"
"PMID:21193545","0","0"
"PMID:21194722","0","0"
"PMID:21194723","0","0"
"PMID:21195753","0","0"
"PMID:21196169","0","0"
"PMID:21196344","0","0"
"PMID:21197532","0","0"
"PMID:21204114","0","0"
"PMID:21206945","0","0"
"PMID:21207934","0","0"
"PMID:21208659","0","0"
"PMID:21209022","0","0"
"PMID:21209029","0","0"
"PMID:21209947","0","0"
"PMID:21210218","0","0"
"PMID:21212296","0","0"
"PMID:21212651","0","0"
"PMID:21216193","0","0"
"PMID:21216354","0","0"
"PMID:21216442","0","0"
"PMID:21217882","0","0"
"PMID:21220160","0","0"
"PMID:21227907","0","0"
"PMID:21228560","0","0"
"PMID:21232774","0","0"
"PMID:21234470","0","0"
"PMID:21235170","0","0"
"PMID:21235173","0","0"
"PMID:21235194","0","0"
"PMID:21235764","0","0"
"PMID:21237483","0","0"
"PMID:21239038","0","0"
"PMID:21239206","0","0"
"PMID:21240469","0","0"
"PMID:21240700","0","0"
"PMID:21247614","0","0"
"PMID:21247637","0","0"
"PMID:21251942","0","0"
"PMID:21251979","0","0"
"PMID:21253836","0","0"
"PMID:21256200","0","0"
"PMID:21256920","0","0"
"PMID:21259292","0","0"
"PMID:21262119","0","0"
"PMID:21263448","0","0"
"PMID:21266373","0","0"
"PMID:21266533","0","0"
"PMID:21268447","0","0"
"PMID:21268449","0","0"
"PMID:21269433","0","0"
"PMID:21269659","0","0"
"PMID:21270018","0","0"
"PMID:21270426","0","0"
"PMID:21276476","0","0"
"PMID:21276478","0","0"
"PMID:21277884","0","0"
"PMID:21280650","0","0"
"PMID:21281741","0","0"
"PMID:21295121","0","0"
"PMID:21295326","0","0"
"PMID:21295403","0","0"
"PMID:21297336","0","0"
"PMID:21297340","0","0"
"PMID:21298251","0","0"
"PMID:21300150","0","0"
"PMID:21300151","0","0"
"PMID:21300381","0","0"
"PMID:21300689","0","0"
"PMID:21304969","0","0"
"PMID:21305580","0","0"
"PMID:21306193","0","0"
"PMID:21306755","0","0"
"PMID:21309018","0","0"
"PMID:21309028","0","0"
"PMID:21310402","0","0"
"PMID:21314211","0","0"
"PMID:21316131","0","0"
"PMID:21322125","0","0"
"PMID:21324443","0","0"
"PMID:21324536","0","0"
"PMID:21327625","0","0"
"PMID:21329963","0","0"
"PMID:21333735","0","0"
"PMID:21337609","0","0"
"PMID:21337613","0","0"
"PMID:21338668","0","0"
"PMID:21338671","0","0"
"PMID:21338894","0","0"
"PMID:21345491","0","0"
"PMID:21348205","0","0"
"PMID:21348526","0","0"
"PMID:21351124","0","0"
"PMID:21353256","0","0"
"PMID:21353283","0","0"
"PMID:21353878","0","0"
"PMID:21354701","0","0"
"PMID:21356182","0","0"
"PMID:21357636","0","0"
"PMID:21361318","0","0"
"PMID:21362481","0","0"
"PMID:21362587","0","0"
"PMID:21370487","0","0"
"PMID:21371610","0","0"
"PMID:21377174","0","0"
"PMID:21377950","0","0"
"PMID:21381390","0","0"
"PMID:21381429","0","0"
"PMID:21381677","0","0"
"PMID:21384881","0","0"
"PMID:21385957","0","0"
"PMID:21388399","0","0"
"PMID:21388407","0","0"
"PMID:21388611","0","0"
"PMID:21390396","0","0"
"PMID:21390402","0","0"
"PMID:21391096","0","0"
"PMID:21391097","0","0"
"PMID:21391098","0","0"
"PMID:21392660","0","0"
"PMID:21392747","0","0"
"PMID:21392814","0","0"
"PMID:21395251","0","0"
"PMID:21395332","0","0"
"PMID:21396342","0","0"
"PMID:21396343","0","0"
"PMID:21396713","0","0"
"PMID:21397020","0","0"
"PMID:21397076","0","0"
"PMID:21397206","0","0"
"PMID:21397372","0","0"
"PMID:21397691","0","0"
"PMID:21397692","0","0"
"PMID:21397929","0","0"
"PMID:21400322","0","0"
"PMID:21401085","0","0"
"PMID:21402134","0","0"
"PMID:21404308","0","0"
"PMID:21411548","0","0"
"PMID:21414284","0","0"
"PMID:21419222","0","0"
"PMID:21420147","0","0"
"PMID:21420388","0","0"
"PMID:21420409","0","0"
"PMID:21420711","0","0"
"PMID:21421329","0","0"
"PMID:21423388","0","0"
"PMID:21424011","0","0"
"PMID:21424724","0","0"
"PMID:21425439","0","0"
"PMID:21425440","0","0"
"PMID:21426858","0","0"
"PMID:21429484","0","0"
"PMID:21432053","0","0"
"PMID:21432072","0","0"
"PMID:21432077","0","0"
"PMID:21432103","0","0"
"PMID:21432334","0","0"
"PMID:21432347","0","0"
"PMID:21432482","0","0"
"PMID:21432489","0","0"
"PMID:21432699","0","0"
"PMID:21435941","0","0"
"PMID:21437786","0","0"
"PMID:21439565","0","0"
"PMID:21439595","0","0"
"PMID:21440055","0","0"
"PMID:21441408","0","0"
"PMID:21441425","0","0"
"PMID:21442161","0","0"
"PMID:21442650","0","0"
"PMID:21442975","0","0"
"PMID:21444587","0","0"
"PMID:21445987","0","0"
"PMID:21447335","0","0"
"PMID:21448326","0","0"
"PMID:21448622","0","0"
"PMID:21450549","0","0"
"PMID:21451949","0","0"
"PMID:21454014","0","0"
"PMID:21457182","0","0"
"PMID:21458019","0","0"
"PMID:21458024","0","0"
"PMID:21458804","0","0"
"PMID:21462230","0","0"
"PMID:21463964","0","0"
"PMID:21463979","0","0"
"PMID:21467203","0","0"
"PMID:21467970","0","0"
"PMID:21469706","0","0"
"PMID:21470552","0","0"
"PMID:21470553","0","0"
"PMID:21472464","0","0"
"PMID:21472744","0","0"
"PMID:21473384","0","0"
"PMID:21473385","0","0"
"PMID:21473621","0","0"
"PMID:21473848","0","0"
"PMID:21473877","0","0"
"PMID:21474148","0","0"
"PMID:21476351","0","0"
"PMID:21477905","0","0"
"PMID:21479784","0","0"
"PMID:21482271","0","0"
"PMID:21489596","0","0"
"PMID:21490958","0","0"
"PMID:21495868","0","0"
"PMID:21496923","0","0"
"PMID:21497186","0","0"
"PMID:21497377","0","0"
"PMID:21497907","0","0"
"PMID:21502091","0","0"
"PMID:21503612","0","0"
"PMID:21504837","0","0"
"PMID:21504845","0","0"
"PMID:21505796","0","0"
"PMID:21506735","0","0"
"PMID:21508534","0","0"
"PMID:21508904","0","0"
"PMID:21509467","0","0"
"PMID:21513143","0","0"
"PMID:21515368","0","0"
"PMID:21516227","0","0"
"PMID:21516989","0","0"
"PMID:21517005","0","0"
"PMID:21517007","0","0"
"PMID:21520955","0","0"
"PMID:21521243","0","0"
"PMID:21523860","0","0"
"PMID:21526426","0","0"
"PMID:21526461","0","0"
"PMID:21528888","0","0"
"PMID:21529882","0","0"
"PMID:21530984","0","0"
"PMID:21530993","0","0"
"PMID:21531020","0","0"
"PMID:21531435","0","0"
"PMID:21534504","0","0"
"PMID:21536011","0","0"
"PMID:21536273","0","0"
"PMID:21537944","0","0"
"PMID:21539910","0","0"
"PMID:21540125","0","0"
"PMID:21540180","0","0"
"PMID:21541847","0","0"
"PMID:21541850","0","0"
"PMID:21543102","0","0"
"PMID:21543105","0","0"
"PMID:21543539","0","0"
"PMID:21544500","0","0"
"PMID:21544863","0","0"
"PMID:21544920","0","0"
"PMID:21545743","0","0"
"PMID:21546050","0","0"
"PMID:21546348","0","0"
"PMID:21549400","0","0"
"PMID:21549831","0","0"
"PMID:21551321","0","0"
"PMID:21555467","0","0"
"PMID:21555853","0","0"
"PMID:21556171","0","0"
"PMID:21561885","0","0"
"PMID:21564885","0","0"
"PMID:21565684","0","0"
"PMID:21565810","0","0"
"PMID:21569288","0","0"
"PMID:21569753","0","0"
"PMID:21570121","0","0"
"PMID:21570938","0","0"
"PMID:21571279","0","0"
"PMID:21571618","0","0"
"PMID:21573924","0","0"
"PMID:21584436","0","0"
"PMID:21587864","0","0"
"PMID:21589916","0","0"
"PMID:21596439","0","0"
"PMID:21596839","0","0"
"PMID:21597193","0","0"
"PMID:21598080","0","0"
"PMID:21599650","0","0"
"PMID:21600629","0","0"
"PMID:21601234","0","0"
"PMID:21605673","0","0"
"PMID:21612211","0","0"
"PMID:21614679","0","0"
"PMID:21614880","0","0"
"PMID:21619687","0","0"
"PMID:21621029","0","0"
"PMID:21621210","0","0"
"PMID:21621635","0","0"
"PMID:21622190","0","0"
"PMID:21623504","0","0"
"PMID:21623505","0","0"
"PMID:21624631","0","0"
"PMID:21625485","0","0"
"PMID:21626298","0","0"
"PMID:21628559","0","0"
"PMID:21632026","0","0"
"PMID:21635814","0","0"
"PMID:21635932","0","0"
"PMID:21637816","0","0"
"PMID:21637928","0","0"
"PMID:21642047","0","0"
"PMID:21642633","0","0"
"PMID:21645950","0","0"
"PMID:21648616","0","0"
"PMID:21648821","0","0"
"PMID:21648865","0","0"
"PMID:21649380","0","0"
"PMID:21649381","0","0"
"PMID:21649382","0","0"
"PMID:21649383","0","0"
"PMID:21650385","0","0"
"PMID:21650475","0","0"
"PMID:21650562","0","0"
"PMID:21650742","0","0"
"PMID:21650821","0","0"
"PMID:21650887","0","0"
"PMID:21650937","0","0"
"PMID:21650947","0","0"
"PMID:21651522","0","0"
"PMID:21652050","0","0"
"PMID:21656159","0","0"
"PMID:21656640","0","0"
"PMID:21657403","0","0"
"PMID:21657710","0","0"
"PMID:21658360","0","0"
"PMID:21661911","0","0"
"PMID:21662046","0","0"
"PMID:21662254","0","0"
"PMID:21662327","0","0"
"PMID:21662526","0","0"
"PMID:21663179","0","0"
"PMID:21663902","0","0"
"PMID:21664488","0","0"
"PMID:21664640","0","0"
"PMID:21667348","0","0"
"PMID:21668838","0","0"
"PMID:21669805","0","0"
"PMID:21669905","0","0"
"PMID:21671258","0","0"
"PMID:21673146","0","0"
"PMID:21675710","0","0"
"PMID:21676740","0","0"
"PMID:21676742","0","0"
"PMID:21676743","0","0"
"PMID:21676745","0","0"
"PMID:21676746","0","0"
"PMID:21676749","0","0"
"PMID:21676750","0","0"
"PMID:21676751","0","0"
"PMID:21676752","0","0"
"PMID:21676756","0","0"
"PMID:21676759","0","0"
"PMID:21676760","0","0"
"PMID:21676762","0","0"
"PMID:21676775","0","0"
"PMID:21677198","0","0"
"PMID:21681400","0","0"
"PMID:21682572","0","0"
"PMID:21683417","0","0"
"PMID:21683443","0","0"
"PMID:21683448","0","0"
"PMID:21683986","0","0"
"PMID:21684237","0","0"
"PMID:21684240","0","0"
"PMID:21684242","0","0"
"PMID:21684244","0","0"
"PMID:21684673","0","0"
"PMID:21685282","0","0"
"PMID:21687816","0","0"
"PMID:21689748","0","0"
"PMID:21696476","0","0"
"PMID:21697028","0","0"
"PMID:21697454","0","0"
"PMID:21697514","0","0"
"PMID:21700340","0","0"
"PMID:21701845","0","0"
"PMID:21702074","0","0"
"PMID:21702433","0","0"
"PMID:21703979","0","0"
"PMID:21704353","0","0"
"PMID:21704357","0","0"
"PMID:21705052","0","0"
"PMID:21705715","0","0"
"PMID:21706039","0","0"
"PMID:21706354","0","0"
"PMID:21707270","0","0"
"PMID:21708384","0","0"
"PMID:21709279","0","0"
"PMID:21710527","0","0"
"PMID:21712082","0","0"
"PMID:21721901","0","0"
"PMID:21722086","0","0"
"PMID:21722617","0","0"
"PMID:21722962","0","0"
"PMID:21723217","0","0"
"PMID:21725065","0","0"
"PMID:21726890","0","0"
"PMID:21729750","0","0"
"PMID:21729753","0","0"
"PMID:21731573","0","0"
"PMID:21731879","0","0"
"PMID:21732327","0","0"
"PMID:21732415","0","0"
"PMID:21735973","0","0"
"PMID:21736952","0","0"
"PMID:21737105","0","0"
"PMID:21737193","0","0"
"PMID:21741139","0","0"
"PMID:21741673","0","0"
"PMID:21741675","0","0"
"PMID:21741767","0","0"
"PMID:21742114","0","0"
"PMID:21747346","0","0"
"PMID:21753906","0","0"
"PMID:21757050","0","0"
"PMID:21762653","0","0"
"PMID:21763458","0","0"
"PMID:21764513","0","0"
"PMID:21766324","0","0"
"PMID:21767472","0","0"
"PMID:21767868","0","0"
"PMID:21768493","0","0"
"PMID:21770713","0","0"
"PMID:21770746","0","0"
"PMID:21770814","0","0"
"PMID:21771666","0","0"
"PMID:21776230","0","0"
"PMID:21777696","0","0"
"PMID:21780591","0","0"
"PMID:21781654","0","0"
"PMID:21781764","0","0"
"PMID:21781891","0","0"
"PMID:21781969","0","0"
"PMID:21782612","0","0"
"PMID:21782666","0","0"
"PMID:21782738","0","0"
"PMID:21783464","0","0"
"PMID:21783675","0","0"
"PMID:21783798","0","0"
"PMID:21783827","0","0"
"PMID:21783831","0","0"
"PMID:21786314","0","0"
"PMID:21786741","0","0"
"PMID:21787588","0","0"
"PMID:21787614","0","0"
"PMID:21787654","0","0"
"PMID:21788424","0","0"
"PMID:21790311","0","0"
"PMID:21790312","0","0"
"PMID:21790313","0","0"
"PMID:21790314","0","0"
"PMID:21790315","0","0"
"PMID:21790316","0","0"
"PMID:21790317","0","0"
"PMID:21790318","0","0"
"PMID:21790319","0","0"
"PMID:21790320","0","0"
"PMID:21790321","0","0"
"PMID:21790322","0","0"
"PMID:21790323","0","0"
"PMID:21790368","0","0"
"PMID:21792551","0","0"
"PMID:21793411","0","0"
"PMID:21796922","0","0"
"PMID:21798993","0","0"
"PMID:21800619","0","0"
"PMID:21800831","0","0"
"PMID:21801175","0","0"
"PMID:21801696","0","0"
"PMID:21801783","0","0"
"PMID:21803110","0","0"
"PMID:21804311","0","0"
"PMID:21805074","0","0"
"PMID:21805498","0","0"
"PMID:21805959","0","0"
"PMID:21809121","0","0"
"PMID:21814719","0","0"
"PMID:21820384","0","0"
"PMID:21820504","0","0"
"PMID:21820682","0","0"
"PMID:21821285","0","0"
"PMID:21821292","0","0"
"PMID:21826318","0","0"
"PMID:21827855","0","0"
"PMID:21829690","0","0"
"PMID:21830753","0","0"
"PMID:21831347","0","0"
"PMID:21831433","0","0"
"PMID:21831745","0","0"
"PMID:21831848","0","0"
"PMID:21832106","0","0"
"PMID:21837625","0","0"
"PMID:21838516","0","0"
"PMID:21839836","0","0"
"PMID:21842492","0","0"
"PMID:21842831","0","0"
"PMID:21843673","0","0"
"PMID:21850400","0","0"
"PMID:21851107","0","0"
"PMID:21851131","0","0"
"PMID:21854843","0","0"
"PMID:21855545","0","0"
"PMID:21861354","0","0"
"PMID:21862102","0","0"
"PMID:21862696","0","0"
"PMID:21866273","0","0"
"PMID:21866765","0","0"
"PMID:21866930","0","0"
"PMID:21868402","0","0"
"PMID:21872026","0","0"
"PMID:21872052","0","0"
"PMID:21872080","0","0"
"PMID:21872556","0","0"
"PMID:21872642","0","0"
"PMID:21874658","0","0"
"PMID:21875366","0","0"
"PMID:21875784","0","0"
"PMID:21876874","0","0"
"PMID:21880346","0","0"
"PMID:21882039","0","0"
"PMID:21882230","0","0"
"PMID:21885089","0","0"
"PMID:21885334","0","0"
"PMID:21888958","0","0"
"PMID:21889601","0","0"
"PMID:21890175","0","0"
"PMID:21895474","0","0"
"PMID:21895631","0","0"
"PMID:21895789","0","0"
"PMID:21898560","0","0"
"PMID:21898570","0","0"
"PMID:21898797","0","0"
"PMID:21899826","0","0"
"PMID:21903046","0","0"
"PMID:21903565","0","0"
"PMID:21904798","0","0"
"PMID:21905405","0","0"
"PMID:21907263","0","0"
"PMID:21911000","0","0"
"PMID:21912869","0","0"
"PMID:21914459","0","0"
"PMID:21914528","0","0"
"PMID:21915602","0","0"
"PMID:21918727","0","0"
"PMID:21919219","0","0"
"PMID:21920325","0","0"
"PMID:21920575","0","0"
"PMID:21920721","0","0"
"PMID:21922726","0","0"
"PMID:21930438","0","0"
"PMID:21931368","0","0"
"PMID:21932247","0","0"
"PMID:21933378","0","0"
"PMID:21937531","0","0"
"PMID:21939731","0","0"
"PMID:21941185","0","0"
"PMID:21944693","0","0"
"PMID:21945014","0","0"
"PMID:21945943","0","0"
"PMID:21946719","0","0"
"PMID:21950370","0","0"
"PMID:21951193","0","0"
"PMID:21952847","0","0"
"PMID:21954417","0","0"
"PMID:21958682","0","0"
"PMID:21961972","0","0"
"PMID:21962673","0","0"
"PMID:21963593","0","0"
"PMID:21963960","0","0"
"PMID:21964321","0","0"
"PMID:21969588","0","0"
"PMID:21970183","0","0"
"PMID:21975003","0","0"
"PMID:21975189","0","0"
"PMID:21977644","0","0"
"PMID:21979137","0","0"
"PMID:21980399","0","0"
"PMID:21984479","0","0"
"PMID:21987463","0","0"
"PMID:21987883","0","0"
"PMID:21989503","0","0"
"PMID:21990138","0","0"
"PMID:21996257","0","0"
"PMID:21997443","0","0"
"PMID:21999102","0","0"
"PMID:22000904","0","0"
"PMID:22001502","0","0"
"PMID:22002180","0","0"
"PMID:22002557","0","0"
"PMID:22002785","0","0"
"PMID:22002787","0","0"
"PMID:22003926","0","0"
"PMID:22003927","0","0"
"PMID:22004968","0","0"
"PMID:22006313","0","0"
"PMID:22007870","0","0"
"PMID:22008458","0","0"
"PMID:22009156","0","0"
"PMID:22011313","0","0"
"PMID:22014440","0","0"
"PMID:22015988","0","0"
"PMID:22017681","0","0"
"PMID:22017746","0","0"
"PMID:22019333","0","0"
"PMID:22020196","0","0"
"PMID:22020198","0","0"
"PMID:22024933","0","0"
